ts,name,cpuPct,mem
10:50:15,lucky-star-wallet-service,114.14%,700.6MiB / 15.47GiB
10:50:15,lucky-star-member-service,3.08%,602.9MiB / 15.47GiB
10:50:15,lucky-star-gateway-service,19.06%,489.8MiB / 15.47GiB
10:50:15,lucky-star-game-service,32.75%,797.7MiB / 15.47GiB
10:50:15,lucky-star-redis,11.27%,16.68MiB / 15.47GiB
10:50:15,lucky-star-admin-service,15.41%,768.8MiB / 15.47GiB
10:50:15,lucky-star-rank-service,13.74%,653.4MiB / 15.47GiB
10:50:15,lucky-star-notification-service,6.97%,351.2MiB / 15.47GiB
10:50:15,lucky-star-kafka-ui,0.11%,296.8MiB / 15.47GiB
10:50:15,lucky-star-postgres,59.59%,650.1MiB / 15.47GiB
10:50:15,lucky-star-kafka,35.29%,1.348GiB / 15.47GiB
10:50:15,lucky-star-mysql,31.27%,640.8MiB / 15.47GiB
10:50:15,lucky-star-grafana,3.06%,51.25MiB / 15.47GiB
10:50:15,lucky-star-prometheus,2.37%,59.03MiB / 15.47GiB
10:50:15,lucky-star-zookeeper,0.14%,136.7MiB / 15.47GiB
10:50:18,lucky-star-wallet-service,50.36%,700.3MiB / 15.47GiB
10:50:18,lucky-star-member-service,6.06%,603.3MiB / 15.47GiB
10:50:18,lucky-star-gateway-service,22.64%,488.7MiB / 15.47GiB
10:50:18,lucky-star-game-service,56.65%,796.3MiB / 15.47GiB
10:50:18,lucky-star-redis,10.38%,17.18MiB / 15.47GiB
10:50:18,lucky-star-admin-service,15.23%,768.5MiB / 15.47GiB
10:50:18,lucky-star-rank-service,11.90%,654.4MiB / 15.47GiB
10:50:18,lucky-star-notification-service,4.89%,350.9MiB / 15.47GiB
10:50:18,lucky-star-kafka-ui,0.13%,296.8MiB / 15.47GiB
10:50:18,lucky-star-postgres,19.27%,648MiB / 15.47GiB
10:50:18,lucky-star-kafka,35.28%,1.348GiB / 15.47GiB
10:50:18,lucky-star-mysql,27.07%,641.8MiB / 15.47GiB
10:50:18,lucky-star-grafana,0.21%,51.25MiB / 15.47GiB
10:50:18,lucky-star-prometheus,1.10%,58.01MiB / 15.47GiB
10:50:18,lucky-star-zookeeper,0.11%,136.7MiB / 15.47GiB
10:50:20,lucky-star-wallet-service,18.24%,690.5MiB / 15.47GiB
10:50:20,lucky-star-member-service,1.04%,603.6MiB / 15.47GiB
10:50:20,lucky-star-gateway-service,0.18%,488.4MiB / 15.47GiB
10:50:20,lucky-star-game-service,1.39%,796.2MiB / 15.47GiB
10:50:20,lucky-star-redis,0.43%,17.66MiB / 15.47GiB
10:50:20,lucky-star-admin-service,0.53%,768.3MiB / 15.47GiB
10:50:20,lucky-star-rank-service,0.48%,653.4MiB / 15.47GiB
10:50:20,lucky-star-notification-service,0.68%,351.7MiB / 15.47GiB
10:50:20,lucky-star-kafka-ui,0.10%,296.8MiB / 15.47GiB
10:50:20,lucky-star-postgres,0.47%,648MiB / 15.47GiB
10:50:20,lucky-star-kafka,8.47%,1.348GiB / 15.47GiB
10:50:20,lucky-star-mysql,21.16%,642MiB / 15.47GiB
10:50:20,lucky-star-grafana,0.13%,51.25MiB / 15.47GiB
10:50:20,lucky-star-prometheus,0.14%,58.92MiB / 15.47GiB
10:50:20,lucky-star-zookeeper,0.11%,136.7MiB / 15.47GiB
10:50:22,lucky-star-wallet-service,27.87%,689.6MiB / 15.47GiB
10:50:22,lucky-star-member-service,0.58%,603.7MiB / 15.47GiB
10:50:22,lucky-star-gateway-service,0.23%,488.7MiB / 15.47GiB
10:50:22,lucky-star-game-service,0.46%,795.5MiB / 15.47GiB
10:50:22,lucky-star-redis,0.38%,17.91MiB / 15.47GiB
10:50:22,lucky-star-admin-service,0.58%,768.8MiB / 15.47GiB
10:50:22,lucky-star-rank-service,1.45%,653.5MiB / 15.47GiB
10:50:22,lucky-star-notification-service,0.62%,351.4MiB / 15.47GiB
10:50:22,lucky-star-kafka-ui,0.09%,296.8MiB / 15.47GiB
10:50:22,lucky-star-postgres,0.76%,647.7MiB / 15.47GiB
10:50:22,lucky-star-kafka,154.49%,1.433GiB / 15.47GiB
10:50:22,lucky-star-mysql,26.12%,642MiB / 15.47GiB
10:50:22,lucky-star-grafana,0.14%,51.25MiB / 15.47GiB
10:50:22,lucky-star-prometheus,2.32%,58.71MiB / 15.47GiB
10:50:22,lucky-star-zookeeper,0.20%,136.7MiB / 15.47GiB
10:50:24,lucky-star-wallet-service,24.05%,689.7MiB / 15.47GiB
10:50:24,lucky-star-member-service,0.92%,603.2MiB / 15.47GiB
10:50:24,lucky-star-gateway-service,0.23%,488.4MiB / 15.47GiB
10:50:24,lucky-star-game-service,0.94%,796MiB / 15.47GiB
10:50:24,lucky-star-redis,0.32%,17.41MiB / 15.47GiB
10:50:24,lucky-star-admin-service,0.41%,768.3MiB / 15.47GiB
10:50:24,lucky-star-rank-service,0.82%,653.9MiB / 15.47GiB
10:50:24,lucky-star-notification-service,3.52%,351.9MiB / 15.47GiB
10:50:24,lucky-star-kafka-ui,0.14%,297.1MiB / 15.47GiB
10:50:24,lucky-star-postgres,0.73%,648.2MiB / 15.47GiB
10:50:24,lucky-star-kafka,8.12%,1.347GiB / 15.47GiB
10:50:24,lucky-star-mysql,19.72%,641.8MiB / 15.47GiB
10:50:24,lucky-star-grafana,0.07%,51.25MiB / 15.47GiB
10:50:24,lucky-star-prometheus,1.03%,59.04MiB / 15.47GiB
10:50:24,lucky-star-zookeeper,0.12%,137.3MiB / 15.47GiB
10:50:26,lucky-star-wallet-service,41.37%,689.9MiB / 15.47GiB
10:50:26,lucky-star-member-service,0.55%,603.2MiB / 15.47GiB
10:50:26,lucky-star-gateway-service,2.49%,488.7MiB / 15.47GiB
10:50:26,lucky-star-game-service,0.75%,795.8MiB / 15.47GiB
10:50:26,lucky-star-redis,0.59%,17.41MiB / 15.47GiB
10:50:26,lucky-star-admin-service,3.29%,768.2MiB / 15.47GiB
10:50:26,lucky-star-rank-service,0.68%,654.1MiB / 15.47GiB
10:50:26,lucky-star-notification-service,0.70%,351.4MiB / 15.47GiB
10:50:26,lucky-star-kafka-ui,0.09%,296.8MiB / 15.47GiB
10:50:26,lucky-star-postgres,7.08%,648.1MiB / 15.47GiB
10:50:26,lucky-star-kafka,8.19%,1.348GiB / 15.47GiB
10:50:26,lucky-star-mysql,20.34%,641.8MiB / 15.47GiB
10:50:26,lucky-star-grafana,0.06%,51.25MiB / 15.47GiB
10:50:26,lucky-star-prometheus,1.80%,58.92MiB / 15.47GiB
10:50:26,lucky-star-zookeeper,0.12%,136.9MiB / 15.47GiB
10:50:28,lucky-star-wallet-service,38.34%,690.6MiB / 15.47GiB
10:50:28,lucky-star-member-service,6.23%,603.7MiB / 15.47GiB
10:50:28,lucky-star-gateway-service,5.80%,488.7MiB / 15.47GiB
10:50:28,lucky-star-game-service,0.44%,796MiB / 15.47GiB
10:50:28,lucky-star-redis,0.52%,17.36MiB / 15.47GiB
10:50:28,lucky-star-admin-service,0.63%,768.5MiB / 15.47GiB
10:50:28,lucky-star-rank-service,0.61%,654.1MiB / 15.47GiB
10:50:28,lucky-star-notification-service,1.70%,351.2MiB / 15.47GiB
10:50:28,lucky-star-kafka-ui,0.12%,296.8MiB / 15.47GiB
10:50:28,lucky-star-postgres,1.09%,648MiB / 15.47GiB
10:50:28,lucky-star-kafka,11.55%,1.348GiB / 15.47GiB
10:50:28,lucky-star-mysql,22.22%,642.5MiB / 15.47GiB
10:50:28,lucky-star-grafana,0.26%,51.5MiB / 15.47GiB
10:50:28,lucky-star-prometheus,0.43%,59.31MiB / 15.47GiB
10:50:28,lucky-star-zookeeper,0.15%,136.7MiB / 15.47GiB
10:50:30,lucky-star-wallet-service,14.98%,690.6MiB / 15.47GiB
10:50:30,lucky-star-member-service,1.90%,603.9MiB / 15.47GiB
10:50:30,lucky-star-gateway-service,0.14%,488.4MiB / 15.47GiB
10:50:30,lucky-star-game-service,0.27%,796MiB / 15.47GiB
10:50:30,lucky-star-redis,0.27%,17.16MiB / 15.47GiB
10:50:30,lucky-star-admin-service,0.30%,768.8MiB / 15.47GiB
10:50:30,lucky-star-rank-service,0.54%,654.1MiB / 15.47GiB
10:50:30,lucky-star-notification-service,0.43%,350.7MiB / 15.47GiB
10:50:30,lucky-star-kafka-ui,0.05%,296.8MiB / 15.47GiB
10:50:30,lucky-star-postgres,0.47%,648MiB / 15.47GiB
10:50:30,lucky-star-kafka,6.40%,1.348GiB / 15.47GiB
10:50:30,lucky-star-mysql,13.94%,642MiB / 15.47GiB
10:50:30,lucky-star-grafana,0.05%,51.25MiB / 15.47GiB
10:50:30,lucky-star-prometheus,0.57%,60.77MiB / 15.47GiB
10:50:30,lucky-star-zookeeper,0.06%,136.7MiB / 15.47GiB
10:50:32,lucky-star-wallet-service,39.74%,690.6MiB / 15.47GiB
10:50:32,lucky-star-member-service,0.96%,603.7MiB / 15.47GiB
10:50:32,lucky-star-gateway-service,1.56%,488.5MiB / 15.47GiB
10:50:32,lucky-star-game-service,4.10%,796.9MiB / 15.47GiB
10:50:32,lucky-star-redis,0.52%,17.16MiB / 15.47GiB
10:50:32,lucky-star-admin-service,0.67%,768.6MiB / 15.47GiB
10:50:32,lucky-star-rank-service,9.43%,653.9MiB / 15.47GiB
10:50:32,lucky-star-notification-service,0.76%,350.4MiB / 15.47GiB
10:50:32,lucky-star-kafka-ui,0.11%,296.8MiB / 15.47GiB
10:50:32,lucky-star-postgres,1.03%,647.5MiB / 15.47GiB
10:50:32,lucky-star-kafka,62.84%,1.376GiB / 15.47GiB
10:50:32,lucky-star-mysql,30.25%,641.8MiB / 15.47GiB
10:50:32,lucky-star-grafana,0.10%,51.25MiB / 15.47GiB
10:50:32,lucky-star-prometheus,0.98%,59.75MiB / 15.47GiB
10:50:32,lucky-star-zookeeper,2.71%,138.5MiB / 15.47GiB
10:50:34,lucky-star-wallet-service,17.67%,690.8MiB / 15.47GiB
10:50:34,lucky-star-member-service,0.83%,603.4MiB / 15.47GiB
10:50:34,lucky-star-gateway-service,0.17%,488MiB / 15.47GiB
10:50:34,lucky-star-game-service,4.83%,796MiB / 15.47GiB
10:50:34,lucky-star-redis,0.55%,17.4MiB / 15.47GiB
10:50:34,lucky-star-admin-service,5.37%,768.8MiB / 15.47GiB
10:50:34,lucky-star-rank-service,0.54%,653.9MiB / 15.47GiB
10:50:34,lucky-star-notification-service,3.21%,351.1MiB / 15.47GiB
10:50:34,lucky-star-kafka-ui,0.12%,296.8MiB / 15.47GiB
10:50:34,lucky-star-postgres,0.66%,648MiB / 15.47GiB
10:50:34,lucky-star-kafka,42.28%,1.348GiB / 15.47GiB
10:50:34,lucky-star-mysql,20.23%,642.2MiB / 15.47GiB
10:50:34,lucky-star-grafana,0.05%,51.25MiB / 15.47GiB
10:50:34,lucky-star-prometheus,1.19%,59.63MiB / 15.47GiB
10:50:34,lucky-star-zookeeper,0.10%,136.7MiB / 15.47GiB
10:50:36,lucky-star-wallet-service,20.25%,691.1MiB / 15.47GiB
10:50:36,lucky-star-member-service,0.32%,603.2MiB / 15.47GiB
10:50:36,lucky-star-gateway-service,0.96%,488MiB / 15.47GiB
10:50:36,lucky-star-game-service,0.35%,795.4MiB / 15.47GiB
10:50:36,lucky-star-redis,2.95%,17.57MiB / 15.47GiB
10:50:36,lucky-star-admin-service,1.55%,767.7MiB / 15.47GiB
10:50:36,lucky-star-rank-service,0.41%,654.1MiB / 15.47GiB
10:50:36,lucky-star-notification-service,0.38%,351.3MiB / 15.47GiB
10:50:36,lucky-star-kafka-ui,0.07%,296.8MiB / 15.47GiB
10:50:36,lucky-star-postgres,4.52%,649MiB / 15.47GiB
10:50:36,lucky-star-kafka,6.97%,1.348GiB / 15.47GiB
10:50:36,lucky-star-mysql,15.44%,642.3MiB / 15.47GiB
10:50:36,lucky-star-grafana,0.09%,51.25MiB / 15.47GiB
10:50:36,lucky-star-prometheus,2.42%,61.15MiB / 15.47GiB
10:50:36,lucky-star-zookeeper,0.08%,136.7MiB / 15.47GiB
10:50:38,lucky-star-wallet-service,2.11%,690.4MiB / 15.47GiB
10:50:38,lucky-star-member-service,3.79%,603.5MiB / 15.47GiB
10:50:38,lucky-star-gateway-service,0.24%,489.2MiB / 15.47GiB
10:50:38,lucky-star-game-service,0.43%,795.4MiB / 15.47GiB
10:50:38,lucky-star-redis,0.39%,17.16MiB / 15.47GiB
10:50:38,lucky-star-admin-service,0.58%,768MiB / 15.47GiB
10:50:38,lucky-star-rank-service,0.76%,654.4MiB / 15.47GiB
10:50:38,lucky-star-notification-service,2.51%,351.4MiB / 15.47GiB
10:50:38,lucky-star-kafka-ui,0.10%,296.8MiB / 15.47GiB
10:50:38,lucky-star-postgres,0.63%,648MiB / 15.47GiB
10:50:38,lucky-star-kafka,3.53%,1.348GiB / 15.47GiB
10:50:38,lucky-star-mysql,0.86%,641.3MiB / 15.47GiB
10:50:38,lucky-star-grafana,0.17%,51.25MiB / 15.47GiB
10:50:38,lucky-star-prometheus,0.88%,61.02MiB / 15.47GiB
10:50:38,lucky-star-zookeeper,0.10%,136.7MiB / 15.47GiB
10:50:41,lucky-star-wallet-service,2.43%,690.6MiB / 15.47GiB
10:50:41,lucky-star-member-service,1.69%,603.7MiB / 15.47GiB
10:50:41,lucky-star-gateway-service,0.62%,489MiB / 15.47GiB
10:50:41,lucky-star-game-service,0.35%,795.4MiB / 15.47GiB
10:50:41,lucky-star-redis,0.42%,17.41MiB / 15.47GiB
10:50:41,lucky-star-admin-service,1.30%,768.4MiB / 15.47GiB
10:50:41,lucky-star-rank-service,0.70%,653.7MiB / 15.47GiB
10:50:41,lucky-star-notification-service,0.60%,351.5MiB / 15.47GiB
10:50:41,lucky-star-kafka-ui,0.09%,296.8MiB / 15.47GiB
10:50:41,lucky-star-postgres,0.73%,647.5MiB / 15.47GiB
10:50:41,lucky-star-kafka,3.48%,1.348GiB / 15.47GiB
10:50:41,lucky-star-mysql,1.76%,641.1MiB / 15.47GiB
10:50:41,lucky-star-grafana,0.10%,51.25MiB / 15.47GiB
10:50:41,lucky-star-prometheus,1.54%,62.15MiB / 15.47GiB
10:50:41,lucky-star-zookeeper,0.09%,136.7MiB / 15.47GiB
10:50:43,lucky-star-wallet-service,5.69%,690.7MiB / 15.47GiB
10:50:43,lucky-star-member-service,0.61%,603.2MiB / 15.47GiB
10:50:43,lucky-star-gateway-service,0.18%,488.3MiB / 15.47GiB
10:50:43,lucky-star-game-service,0.40%,795.4MiB / 15.47GiB
10:50:43,lucky-star-redis,0.42%,17.41MiB / 15.47GiB
10:50:43,lucky-star-admin-service,0.52%,768.4MiB / 15.47GiB
10:50:43,lucky-star-rank-service,4.29%,654.2MiB / 15.47GiB
10:50:43,lucky-star-notification-service,0.44%,351.2MiB / 15.47GiB
10:50:43,lucky-star-kafka-ui,0.10%,296.8MiB / 15.47GiB
10:50:43,lucky-star-postgres,0.55%,647.5MiB / 15.47GiB
10:50:43,lucky-star-kafka,3.56%,1.348GiB / 15.47GiB
10:50:43,lucky-star-mysql,3.75%,641.3MiB / 15.47GiB
10:50:43,lucky-star-grafana,0.95%,51.52MiB / 15.47GiB
10:50:43,lucky-star-prometheus,0.83%,62.71MiB / 15.47GiB
10:50:43,lucky-star-zookeeper,3.87%,138.1MiB / 15.47GiB
10:50:45,lucky-star-wallet-service,2.29%,691.2MiB / 15.47GiB
10:50:45,lucky-star-member-service,1.30%,603.9MiB / 15.47GiB
10:50:45,lucky-star-gateway-service,0.17%,488MiB / 15.47GiB
10:50:45,lucky-star-game-service,3.47%,796MiB / 15.47GiB
10:50:45,lucky-star-redis,0.39%,17.66MiB / 15.47GiB
10:50:45,lucky-star-admin-service,4.94%,768.7MiB / 15.47GiB
10:50:45,lucky-star-rank-service,0.73%,654.4MiB / 15.47GiB
10:50:45,lucky-star-notification-service,3.00%,351.5MiB / 15.47GiB
10:50:45,lucky-star-kafka-ui,0.09%,296.8MiB / 15.47GiB
10:50:45,lucky-star-postgres,0.66%,647.7MiB / 15.47GiB
10:50:45,lucky-star-kafka,178.89%,1.425GiB / 15.47GiB
10:50:45,lucky-star-mysql,1.29%,640.9MiB / 15.47GiB
10:50:45,lucky-star-grafana,0.08%,51.26MiB / 15.47GiB
10:50:45,lucky-star-prometheus,0.04%,62.23MiB / 15.47GiB
10:50:45,lucky-star-zookeeper,0.09%,136.8MiB / 15.47GiB
10:50:47,lucky-star-wallet-service,3.74%,691MiB / 15.47GiB
10:50:47,lucky-star-member-service,0.73%,603.9MiB / 15.47GiB
10:50:47,lucky-star-gateway-service,0.27%,488.3MiB / 15.47GiB
10:50:47,lucky-star-game-service,0.21%,795.4MiB / 15.47GiB
10:50:47,lucky-star-redis,2.78%,18.62MiB / 15.47GiB
10:50:47,lucky-star-admin-service,1.37%,768.1MiB / 15.47GiB
10:50:47,lucky-star-rank-service,4.12%,654.1MiB / 15.47GiB
10:50:47,lucky-star-notification-service,0.81%,351.2MiB / 15.47GiB
10:50:47,lucky-star-kafka-ui,0.12%,296.8MiB / 15.47GiB
10:50:47,lucky-star-postgres,5.65%,648.4MiB / 15.47GiB
10:50:47,lucky-star-kafka,4.36%,1.348GiB / 15.47GiB
10:50:47,lucky-star-mysql,0.80%,640.6MiB / 15.47GiB
10:50:47,lucky-star-grafana,0.08%,51.25MiB / 15.47GiB
10:50:47,lucky-star-prometheus,2.58%,64.36MiB / 15.47GiB
10:50:47,lucky-star-zookeeper,0.13%,136.7MiB / 15.47GiB
10:50:49,lucky-star-wallet-service,3.42%,691.1MiB / 15.47GiB
10:50:49,lucky-star-member-service,0.50%,604.3MiB / 15.47GiB
10:50:49,lucky-star-gateway-service,0.18%,488.3MiB / 15.47GiB
10:50:49,lucky-star-game-service,0.75%,795.9MiB / 15.47GiB
10:50:49,lucky-star-redis,0.44%,17.69MiB / 15.47GiB
10:50:49,lucky-star-admin-service,0.58%,767.8MiB / 15.47GiB
10:50:49,lucky-star-rank-service,0.51%,654.4MiB / 15.47GiB
10:50:49,lucky-star-notification-service,1.18%,351.3MiB / 15.47GiB
10:50:49,lucky-star-kafka-ui,0.10%,296.8MiB / 15.47GiB
10:50:49,lucky-star-postgres,0.52%,647.7MiB / 15.47GiB
10:50:49,lucky-star-kafka,3.37%,1.349GiB / 15.47GiB
10:50:49,lucky-star-mysql,0.60%,640.6MiB / 15.47GiB
10:50:49,lucky-star-grafana,0.07%,51.26MiB / 15.47GiB
10:50:49,lucky-star-prometheus,1.44%,65.04MiB / 15.47GiB
10:50:49,lucky-star-zookeeper,0.09%,136.7MiB / 15.47GiB
10:50:51,lucky-star-wallet-service,1.87%,691.5MiB / 15.47GiB
10:50:51,lucky-star-member-service,0.47%,603.7MiB / 15.47GiB
10:50:51,lucky-star-gateway-service,1.14%,488.8MiB / 15.47GiB
10:50:51,lucky-star-game-service,0.15%,795.5MiB / 15.47GiB
10:50:51,lucky-star-redis,0.24%,17.2MiB / 15.47GiB
10:50:51,lucky-star-admin-service,3.68%,767.8MiB / 15.47GiB
10:50:51,lucky-star-rank-service,0.55%,653.9MiB / 15.47GiB
10:50:51,lucky-star-notification-service,0.48%,351.5MiB / 15.47GiB
10:50:51,lucky-star-kafka-ui,0.10%,296.8MiB / 15.47GiB
10:50:51,lucky-star-postgres,0.44%,648.2MiB / 15.47GiB
10:50:51,lucky-star-kafka,3.02%,1.349GiB / 15.47GiB
10:50:51,lucky-star-mysql,0.56%,640.6MiB / 15.47GiB
10:50:51,lucky-star-grafana,0.08%,51.26MiB / 15.47GiB
10:50:51,lucky-star-prometheus,1.25%,65.58MiB / 15.47GiB
10:50:51,lucky-star-zookeeper,0.07%,136.7MiB / 15.47GiB
10:50:53,lucky-star-wallet-service,2.02%,691.3MiB / 15.47GiB
10:50:53,lucky-star-member-service,0.78%,603.3MiB / 15.47GiB
10:50:53,lucky-star-gateway-service,0.20%,488.3MiB / 15.47GiB
10:50:53,lucky-star-game-service,0.25%,795.2MiB / 15.47GiB
10:50:53,lucky-star-redis,0.36%,17.02MiB / 15.47GiB
10:50:53,lucky-star-admin-service,0.50%,767.9MiB / 15.47GiB
10:50:53,lucky-star-rank-service,3.98%,654.7MiB / 15.47GiB
10:50:53,lucky-star-notification-service,2.09%,351.1MiB / 15.47GiB
10:50:53,lucky-star-kafka-ui,2.84%,297.1MiB / 15.47GiB
10:50:53,lucky-star-postgres,0.51%,647.5MiB / 15.47GiB
10:50:53,lucky-star-kafka,8.04%,1.348GiB / 15.47GiB
10:50:53,lucky-star-mysql,2.11%,641.3MiB / 15.47GiB
10:50:53,lucky-star-grafana,0.06%,51.26MiB / 15.47GiB
10:50:53,lucky-star-prometheus,0.47%,65.89MiB / 15.47GiB
10:50:53,lucky-star-zookeeper,4.35%,137.5MiB / 15.47GiB
10:50:55,lucky-star-wallet-service,2.47%,691.3MiB / 15.47GiB
10:50:55,lucky-star-member-service,1.97%,604MiB / 15.47GiB
10:50:55,lucky-star-gateway-service,0.12%,488MiB / 15.47GiB
10:50:55,lucky-star-game-service,2.96%,796MiB / 15.47GiB
10:50:55,lucky-star-redis,0.28%,17.49MiB / 15.47GiB
10:50:55,lucky-star-admin-service,3.41%,768.6MiB / 15.47GiB
10:50:55,lucky-star-rank-service,0.41%,654.4MiB / 15.47GiB
10:50:55,lucky-star-notification-service,0.53%,351.5MiB / 15.47GiB
10:50:55,lucky-star-kafka-ui,0.07%,296.8MiB / 15.47GiB
10:50:55,lucky-star-postgres,0.37%,647.8MiB / 15.47GiB
10:50:55,lucky-star-kafka,3.10%,1.348GiB / 15.47GiB
10:50:55,lucky-star-mysql,1.20%,641.1MiB / 15.47GiB
10:50:55,lucky-star-grafana,0.06%,51.26MiB / 15.47GiB
10:50:55,lucky-star-prometheus,0.58%,67.65MiB / 15.47GiB
10:50:55,lucky-star-zookeeper,0.06%,137MiB / 15.47GiB
10:50:57,lucky-star-wallet-service,3.81%,690.6MiB / 15.47GiB
10:50:57,lucky-star-member-service,0.63%,604MiB / 15.47GiB
10:50:57,lucky-star-gateway-service,0.22%,488MiB / 15.47GiB
10:50:57,lucky-star-game-service,0.29%,796.2MiB / 15.47GiB
10:50:57,lucky-star-redis,5.46%,17.61MiB / 15.47GiB
10:50:57,lucky-star-admin-service,0.59%,768.1MiB / 15.47GiB
10:50:57,lucky-star-rank-service,32.77%,654.2MiB / 15.47GiB
10:50:57,lucky-star-notification-service,0.70%,351.2MiB / 15.47GiB
10:50:57,lucky-star-kafka-ui,0.27%,296.8MiB / 15.47GiB
10:50:57,lucky-star-postgres,6.01%,648.4MiB / 15.47GiB
10:50:57,lucky-star-kafka,133.69%,1.434GiB / 15.47GiB
10:50:57,lucky-star-mysql,0.91%,640.6MiB / 15.47GiB
10:50:57,lucky-star-grafana,0.08%,51.26MiB / 15.47GiB
10:50:57,lucky-star-prometheus,1.64%,67.83MiB / 15.47GiB
10:50:57,lucky-star-zookeeper,0.14%,136.7MiB / 15.47GiB
10:50:59,lucky-star-wallet-service,2.39%,691.1MiB / 15.47GiB
10:50:59,lucky-star-member-service,1.02%,604.3MiB / 15.47GiB
10:50:59,lucky-star-gateway-service,0.24%,488.2MiB / 15.47GiB
10:50:59,lucky-star-game-service,1.40%,795.7MiB / 15.47GiB
10:50:59,lucky-star-redis,0.45%,17.63MiB / 15.47GiB
10:50:59,lucky-star-admin-service,0.65%,768.3MiB / 15.47GiB
10:50:59,lucky-star-rank-service,1.11%,654.5MiB / 15.47GiB
10:50:59,lucky-star-notification-service,0.88%,351.5MiB / 15.47GiB
10:50:59,lucky-star-kafka-ui,0.13%,296.8MiB / 15.47GiB
10:50:59,lucky-star-postgres,0.62%,648MiB / 15.47GiB
10:50:59,lucky-star-kafka,4.68%,1.348GiB / 15.47GiB
10:50:59,lucky-star-mysql,0.98%,640.6MiB / 15.47GiB
10:50:59,lucky-star-grafana,0.07%,51.26MiB / 15.47GiB
10:50:59,lucky-star-prometheus,1.00%,67.68MiB / 15.47GiB
10:50:59,lucky-star-zookeeper,0.12%,136.7MiB / 15.47GiB
10:51:01,lucky-star-wallet-service,7.96%,690.8MiB / 15.47GiB
10:51:01,lucky-star-member-service,0.63%,604.4MiB / 15.47GiB
10:51:01,lucky-star-gateway-service,1.09%,488.5MiB / 15.47GiB
10:51:01,lucky-star-game-service,0.24%,795.7MiB / 15.47GiB
10:51:01,lucky-star-redis,0.39%,17.63MiB / 15.47GiB
10:51:01,lucky-star-admin-service,2.45%,768.3MiB / 15.47GiB
10:51:01,lucky-star-rank-service,0.74%,653.7MiB / 15.47GiB
10:51:01,lucky-star-notification-service,0.78%,351.7MiB / 15.47GiB
10:51:01,lucky-star-kafka-ui,0.22%,297.1MiB / 15.47GiB
10:51:01,lucky-star-postgres,0.61%,648MiB / 15.47GiB
10:51:01,lucky-star-kafka,4.51%,1.348GiB / 15.47GiB
10:51:01,lucky-star-mysql,1.00%,640.8MiB / 15.47GiB
10:51:01,lucky-star-grafana,0.10%,51.26MiB / 15.47GiB
10:51:01,lucky-star-prometheus,3.45%,68.22MiB / 15.47GiB
10:51:01,lucky-star-zookeeper,0.28%,136.7MiB / 15.47GiB
10:51:04,lucky-star-wallet-service,2.64%,691.2MiB / 15.47GiB
10:51:04,lucky-star-member-service,0.60%,603.8MiB / 15.47GiB
10:51:04,lucky-star-gateway-service,0.26%,488MiB / 15.47GiB
10:51:04,lucky-star-game-service,0.29%,795.3MiB / 15.47GiB
10:51:04,lucky-star-redis,0.36%,17.41MiB / 15.47GiB
10:51:04,lucky-star-admin-service,0.72%,768.1MiB / 15.47GiB
10:51:04,lucky-star-rank-service,4.51%,658.3MiB / 15.47GiB
10:51:04,lucky-star-notification-service,1.65%,351.4MiB / 15.47GiB
10:51:04,lucky-star-kafka-ui,0.13%,296.8MiB / 15.47GiB
10:51:04,lucky-star-postgres,0.50%,648.5MiB / 15.47GiB
10:51:04,lucky-star-kafka,4.85%,1.348GiB / 15.47GiB
10:51:04,lucky-star-mysql,0.71%,641.1MiB / 15.47GiB
10:51:04,lucky-star-grafana,0.14%,51.26MiB / 15.47GiB
10:51:04,lucky-star-prometheus,4.18%,68.48MiB / 15.47GiB
10:51:04,lucky-star-zookeeper,6.37%,137.9MiB / 15.47GiB
10:51:06,lucky-star-wallet-service,2.77%,691.3MiB / 15.47GiB
10:51:06,lucky-star-member-service,2.56%,603.5MiB / 15.47GiB
10:51:06,lucky-star-gateway-service,3.24%,490.3MiB / 15.47GiB
10:51:06,lucky-star-game-service,0.96%,796.9MiB / 15.47GiB
10:51:06,lucky-star-redis,0.42%,17.16MiB / 15.47GiB
10:51:06,lucky-star-admin-service,2.34%,768.8MiB / 15.47GiB
10:51:06,lucky-star-rank-service,0.97%,657.9MiB / 15.47GiB
10:51:06,lucky-star-notification-service,0.98%,351.2MiB / 15.47GiB
10:51:06,lucky-star-kafka-ui,0.14%,296.8MiB / 15.47GiB
10:51:06,lucky-star-postgres,1.48%,649.5MiB / 15.47GiB
10:51:06,lucky-star-kafka,4.45%,1.347GiB / 15.47GiB
10:51:06,lucky-star-mysql,1.60%,641.1MiB / 15.47GiB
10:51:06,lucky-star-grafana,0.07%,51.26MiB / 15.47GiB
10:51:06,lucky-star-prometheus,2.35%,67.84MiB / 15.47GiB
10:51:06,lucky-star-zookeeper,0.13%,136.7MiB / 15.47GiB
10:51:08,lucky-star-wallet-service,345.50%,695.3MiB / 15.47GiB
10:51:08,lucky-star-member-service,30.96%,603MiB / 15.47GiB
10:51:08,lucky-star-gateway-service,93.02%,491MiB / 15.47GiB
10:51:08,lucky-star-game-service,232.21%,797.4MiB / 15.47GiB
10:51:08,lucky-star-redis,14.65%,17.36MiB / 15.47GiB
10:51:08,lucky-star-admin-service,24.57%,768MiB / 15.47GiB
