ts,name,cpuPct,mem
2026-07-23T14:09:33,lucky-star-mysql,0.69%,591.4MiB / 15.47GiB
2026-07-23T14:09:33,lucky-star-grafana,0.08%,52.49MiB / 15.47GiB
2026-07-23T14:09:33,lucky-star-prometheus,0.36%,67.65MiB / 15.47GiB
2026-07-23T14:09:33,lucky-star-zookeeper,0.12%,135MiB / 15.47GiB
2026-07-23T14:09:41,lucky-star-gateway-service,0.73%,486.8MiB / 15.47GiB
2026-07-23T14:09:41,lucky-star-game-service,2.79%,903.2MiB / 15.47GiB
2026-07-23T14:09:41,lucky-star-member-service,0.33%,702MiB / 15.47GiB
2026-07-23T14:09:41,lucky-star-wallet-service,2.27%,814.2MiB / 15.47GiB
2026-07-23T14:09:41,lucky-star-admin-service,0.39%,656.5MiB / 15.47GiB
2026-07-23T14:09:41,lucky-star-rank-service,0.52%,629.7MiB / 15.47GiB
2026-07-23T14:09:41,lucky-star-notification-service,0.56%,343.6MiB / 15.47GiB
2026-07-23T14:09:41,lucky-star-kafka-ui,0.08%,282.2MiB / 15.47GiB
2026-07-23T14:09:41,lucky-star-postgres,6.03%,578.7MiB / 15.47GiB
2026-07-23T14:09:41,lucky-star-redis,2.84%,12.79MiB / 15.47GiB
2026-07-23T14:09:41,lucky-star-kafka,107.78%,1.281GiB / 15.47GiB
2026-07-23T14:09:41,lucky-star-mysql,0.54%,591.6MiB / 15.47GiB
2026-07-23T14:09:41,lucky-star-grafana,0.05%,52.49MiB / 15.47GiB
2026-07-23T14:09:41,lucky-star-prometheus,1.09%,67.21MiB / 15.47GiB
2026-07-23T14:09:41,lucky-star-zookeeper,0.08%,134.4MiB / 15.47GiB
2026-07-23T14:09:48,lucky-star-gateway-service,0.16%,486.7MiB / 15.47GiB
2026-07-23T14:09:48,lucky-star-game-service,5.17%,903.5MiB / 15.47GiB
2026-07-23T14:09:48,lucky-star-member-service,0.41%,701.2MiB / 15.47GiB
2026-07-23T14:09:48,lucky-star-wallet-service,1.57%,813.9MiB / 15.47GiB
2026-07-23T14:09:48,lucky-star-admin-service,0.30%,655.9MiB / 15.47GiB
2026-07-23T14:09:48,lucky-star-rank-service,4.02%,630.6MiB / 15.47GiB
2026-07-23T14:09:48,lucky-star-notification-service,4.68%,343.2MiB / 15.47GiB
2026-07-23T14:09:48,lucky-star-kafka-ui,0.11%,282.2MiB / 15.47GiB
2026-07-23T14:09:48,lucky-star-postgres,0.30%,577.8MiB / 15.47GiB
2026-07-23T14:09:48,lucky-star-redis,4.44%,12.34MiB / 15.47GiB
2026-07-23T14:09:48,lucky-star-kafka,2.89%,1.215GiB / 15.47GiB
2026-07-23T14:09:48,lucky-star-mysql,4.01%,592.8MiB / 15.47GiB
2026-07-23T14:09:48,lucky-star-grafana,0.24%,52.49MiB / 15.47GiB
2026-07-23T14:09:48,lucky-star-prometheus,0.67%,67.64MiB / 15.47GiB
2026-07-23T14:09:48,lucky-star-zookeeper,0.12%,134.4MiB / 15.47GiB
2026-07-23T14:09:55,lucky-star-gateway-service,0.57%,486.9MiB / 15.47GiB
2026-07-23T14:09:55,lucky-star-game-service,0.16%,903.2MiB / 15.47GiB
2026-07-23T14:09:55,lucky-star-member-service,0.38%,701.6MiB / 15.47GiB
2026-07-23T14:09:55,lucky-star-wallet-service,0.97%,814.3MiB / 15.47GiB
2026-07-23T14:09:55,lucky-star-admin-service,1.08%,655.9MiB / 15.47GiB
2026-07-23T14:09:55,lucky-star-rank-service,0.60%,630.1MiB / 15.47GiB
2026-07-23T14:09:55,lucky-star-notification-service,0.72%,343.5MiB / 15.47GiB
2026-07-23T14:09:55,lucky-star-kafka-ui,0.10%,282.2MiB / 15.47GiB
2026-07-23T14:09:55,lucky-star-postgres,0.47%,578MiB / 15.47GiB
2026-07-23T14:09:55,lucky-star-redis,0.33%,12.09MiB / 15.47GiB
2026-07-23T14:09:55,lucky-star-kafka,2.95%,1.217GiB / 15.47GiB
2026-07-23T14:09:55,lucky-star-mysql,0.61%,591.7MiB / 15.47GiB
2026-07-23T14:09:55,lucky-star-grafana,0.06%,52.72MiB / 15.47GiB
2026-07-23T14:09:55,lucky-star-prometheus,0.88%,68MiB / 15.47GiB
2026-07-23T14:09:55,lucky-star-zookeeper,0.11%,134.5MiB / 15.47GiB
2026-07-23T14:10:02,lucky-star-gateway-service,0.19%,486.4MiB / 15.47GiB
2026-07-23T14:10:02,lucky-star-game-service,0.59%,902.9MiB / 15.47GiB
2026-07-23T14:10:02,lucky-star-member-service,0.46%,701.5MiB / 15.47GiB
2026-07-23T14:10:02,lucky-star-wallet-service,1.64%,814.4MiB / 15.47GiB
2026-07-23T14:10:02,lucky-star-admin-service,0.59%,656.5MiB / 15.47GiB
2026-07-23T14:10:02,lucky-star-rank-service,0.79%,630.6MiB / 15.47GiB
2026-07-23T14:10:02,lucky-star-notification-service,1.49%,344.3MiB / 15.47GiB
2026-07-23T14:10:02,lucky-star-kafka-ui,0.15%,282.2MiB / 15.47GiB
2026-07-23T14:10:02,lucky-star-postgres,0.58%,578.1MiB / 15.47GiB
2026-07-23T14:10:02,lucky-star-redis,0.51%,12.33MiB / 15.47GiB
2026-07-23T14:10:02,lucky-star-kafka,3.02%,1.217GiB / 15.47GiB
2026-07-23T14:10:02,lucky-star-mysql,0.82%,591.6MiB / 15.47GiB
2026-07-23T14:10:02,lucky-star-grafana,0.12%,52.49MiB / 15.47GiB
2026-07-23T14:10:02,lucky-star-prometheus,0.43%,67.73MiB / 15.47GiB
2026-07-23T14:10:02,lucky-star-zookeeper,0.14%,134.4MiB / 15.47GiB
2026-07-23T14:10:09,lucky-star-gateway-service,0.13%,487MiB / 15.47GiB
2026-07-23T14:10:09,lucky-star-game-service,0.16%,903MiB / 15.47GiB
2026-07-23T14:10:09,lucky-star-member-service,1.10%,701.7MiB / 15.47GiB
2026-07-23T14:10:09,lucky-star-wallet-service,1.58%,814.9MiB / 15.47GiB
2026-07-23T14:10:09,lucky-star-admin-service,0.43%,656.2MiB / 15.47GiB
2026-07-23T14:10:09,lucky-star-rank-service,0.52%,630.3MiB / 15.47GiB
2026-07-23T14:10:09,lucky-star-notification-service,0.48%,343.3MiB / 15.47GiB
2026-07-23T14:10:09,lucky-star-kafka-ui,0.09%,282.2MiB / 15.47GiB
2026-07-23T14:10:09,lucky-star-postgres,0.28%,577.5MiB / 15.47GiB
2026-07-23T14:10:09,lucky-star-redis,0.41%,12.12MiB / 15.47GiB
2026-07-23T14:10:09,lucky-star-kafka,2.88%,1.216GiB / 15.47GiB
2026-07-23T14:10:09,lucky-star-mysql,1.37%,592.7MiB / 15.47GiB
2026-07-23T14:10:09,lucky-star-grafana,0.07%,52.74MiB / 15.47GiB
2026-07-23T14:10:09,lucky-star-prometheus,0.73%,68.4MiB / 15.47GiB
2026-07-23T14:10:09,lucky-star-zookeeper,0.08%,134.6MiB / 15.47GiB
2026-07-23T14:10:16,lucky-star-gateway-service,0.15%,486.6MiB / 15.47GiB
2026-07-23T14:10:16,lucky-star-game-service,0.33%,902.8MiB / 15.47GiB
2026-07-23T14:10:16,lucky-star-member-service,0.24%,701.5MiB / 15.47GiB
2026-07-23T14:10:16,lucky-star-wallet-service,1.15%,814.9MiB / 15.47GiB
2026-07-23T14:10:16,lucky-star-admin-service,0.51%,656.2MiB / 15.47GiB
2026-07-23T14:10:16,lucky-star-rank-service,0.54%,630.4MiB / 15.47GiB
2026-07-23T14:10:16,lucky-star-notification-service,0.51%,343.8MiB / 15.47GiB
2026-07-23T14:10:16,lucky-star-kafka-ui,0.10%,282.2MiB / 15.47GiB
2026-07-23T14:10:16,lucky-star-postgres,0.28%,577.9MiB / 15.47GiB
2026-07-23T14:10:16,lucky-star-redis,0.28%,12.58MiB / 15.47GiB
2026-07-23T14:10:16,lucky-star-kafka,2.79%,1.216GiB / 15.47GiB
2026-07-23T14:10:16,lucky-star-mysql,0.53%,591.4MiB / 15.47GiB
2026-07-23T14:10:16,lucky-star-grafana,0.04%,52.49MiB / 15.47GiB
2026-07-23T14:10:16,lucky-star-prometheus,0.48%,67.82MiB / 15.47GiB
2026-07-23T14:10:16,lucky-star-zookeeper,0.07%,134.6MiB / 15.47GiB
2026-07-23T14:10:24,lucky-star-gateway-service,0.13%,486.7MiB / 15.47GiB
2026-07-23T14:10:24,lucky-star-game-service,0.13%,903.2MiB / 15.47GiB
2026-07-23T14:10:24,lucky-star-member-service,0.29%,701.7MiB / 15.47GiB
2026-07-23T14:10:24,lucky-star-wallet-service,1.59%,814.4MiB / 15.47GiB
2026-07-23T14:10:24,lucky-star-admin-service,0.34%,655.7MiB / 15.47GiB
2026-07-23T14:10:24,lucky-star-rank-service,0.39%,630.1MiB / 15.47GiB
2026-07-23T14:10:24,lucky-star-notification-service,0.33%,343.6MiB / 15.47GiB
2026-07-23T14:10:24,lucky-star-kafka-ui,0.09%,282.2MiB / 15.47GiB
2026-07-23T14:10:24,lucky-star-postgres,0.29%,578.2MiB / 15.47GiB
2026-07-23T14:10:24,lucky-star-redis,0.28%,12.34MiB / 15.47GiB
2026-07-23T14:10:24,lucky-star-kafka,2.41%,1.216GiB / 15.47GiB
2026-07-23T14:10:24,lucky-star-mysql,0.63%,591.6MiB / 15.47GiB
2026-07-23T14:10:24,lucky-star-grafana,0.07%,52.5MiB / 15.47GiB
2026-07-23T14:10:24,lucky-star-prometheus,0.00%,67.64MiB / 15.47GiB
2026-07-23T14:10:24,lucky-star-zookeeper,0.08%,135.1MiB / 15.47GiB
2026-07-23T14:10:31,lucky-star-gateway-service,0.15%,486.7MiB / 15.47GiB
2026-07-23T14:10:31,lucky-star-game-service,0.34%,903.2MiB / 15.47GiB
2026-07-23T14:10:31,lucky-star-member-service,2.66%,702.3MiB / 15.47GiB
2026-07-23T14:10:31,lucky-star-wallet-service,2.62%,814.4MiB / 15.47GiB
2026-07-23T14:10:31,lucky-star-admin-service,0.28%,655.7MiB / 15.47GiB
2026-07-23T14:10:31,lucky-star-rank-service,1.04%,630.4MiB / 15.47GiB
2026-07-23T14:10:31,lucky-star-notification-service,0.44%,343.6MiB / 15.47GiB
2026-07-23T14:10:31,lucky-star-kafka-ui,0.09%,282.2MiB / 15.47GiB
2026-07-23T14:10:31,lucky-star-postgres,3.60%,578.5MiB / 15.47GiB
2026-07-23T14:10:31,lucky-star-redis,0.28%,12.16MiB / 15.47GiB
2026-07-23T14:10:31,lucky-star-kafka,1.87%,1.217GiB / 15.47GiB
2026-07-23T14:10:31,lucky-star-mysql,0.56%,592.1MiB / 15.47GiB
2026-07-23T14:10:31,lucky-star-grafana,0.09%,52.49MiB / 15.47GiB
2026-07-23T14:10:31,lucky-star-prometheus,1.35%,68.34MiB / 15.47GiB
2026-07-23T14:10:31,lucky-star-zookeeper,0.07%,134.4MiB / 15.47GiB
2026-07-23T14:10:38,lucky-star-gateway-service,3.96%,487.4MiB / 15.47GiB
2026-07-23T14:10:38,lucky-star-game-service,3.95%,903.8MiB / 15.47GiB
2026-07-23T14:10:38,lucky-star-member-service,0.31%,701MiB / 15.47GiB
2026-07-23T14:10:38,lucky-star-wallet-service,0.82%,813MiB / 15.47GiB
2026-07-23T14:10:38,lucky-star-admin-service,0.38%,655.4MiB / 15.47GiB
2026-07-23T14:10:38,lucky-star-rank-service,3.59%,630.6MiB / 15.47GiB
2026-07-23T14:10:38,lucky-star-notification-service,3.04%,344MiB / 15.47GiB
2026-07-23T14:10:38,lucky-star-kafka-ui,0.08%,282.2MiB / 15.47GiB
2026-07-23T14:10:38,lucky-star-postgres,0.24%,577.6MiB / 15.47GiB
2026-07-23T14:10:38,lucky-star-redis,0.27%,12.34MiB / 15.47GiB
2026-07-23T14:10:38,lucky-star-kafka,2.14%,1.215GiB / 15.47GiB
2026-07-23T14:10:38,lucky-star-mysql,5.03%,592.3MiB / 15.47GiB
2026-07-23T14:10:38,lucky-star-grafana,0.10%,52.49MiB / 15.47GiB
2026-07-23T14:10:38,lucky-star-prometheus,0.29%,67.66MiB / 15.47GiB
2026-07-23T14:10:38,lucky-star-zookeeper,0.08%,134.4MiB / 15.47GiB
2026-07-23T14:10:45,lucky-star-gateway-service,0.95%,486.9MiB / 15.47GiB
2026-07-23T14:10:45,lucky-star-game-service,0.13%,902.9MiB / 15.47GiB
2026-07-23T14:10:45,lucky-star-member-service,1.26%,701.9MiB / 15.47GiB
2026-07-23T14:10:45,lucky-star-wallet-service,2.00%,814.5MiB / 15.47GiB
2026-07-23T14:10:45,lucky-star-admin-service,1.54%,656.3MiB / 15.47GiB
2026-07-23T14:10:45,lucky-star-rank-service,0.41%,629.9MiB / 15.47GiB
2026-07-23T14:10:45,lucky-star-notification-service,0.44%,343.1MiB / 15.47GiB
2026-07-23T14:10:45,lucky-star-kafka-ui,0.11%,282.2MiB / 15.47GiB
2026-07-23T14:10:45,lucky-star-postgres,0.09%,577.9MiB / 15.47GiB
2026-07-23T14:10:45,lucky-star-redis,0.36%,12.09MiB / 15.47GiB
2026-07-23T14:10:45,lucky-star-kafka,2.15%,1.216GiB / 15.47GiB
2026-07-23T14:10:45,lucky-star-mysql,0.63%,591.6MiB / 15.47GiB
2026-07-23T14:10:45,lucky-star-grafana,0.05%,52.49MiB / 15.47GiB
2026-07-23T14:10:45,lucky-star-prometheus,2.44%,68.68MiB / 15.47GiB
2026-07-23T14:10:45,lucky-star-zookeeper,0.11%,135.2MiB / 15.47GiB
2026-07-23T14:10:52,lucky-star-gateway-service,0.13%,486.5MiB / 15.47GiB
2026-07-23T14:10:52,lucky-star-game-service,0.23%,902.9MiB / 15.47GiB
2026-07-23T14:10:52,lucky-star-member-service,0.28%,701.3MiB / 15.47GiB
2026-07-23T14:10:52,lucky-star-wallet-service,0.93%,814.5MiB / 15.47GiB
2026-07-23T14:10:52,lucky-star-admin-service,2.62%,656.7MiB / 15.47GiB
2026-07-23T14:10:52,lucky-star-rank-service,0.37%,630.7MiB / 15.47GiB
2026-07-23T14:10:52,lucky-star-notification-service,0.89%,343.3MiB / 15.47GiB
2026-07-23T14:10:52,lucky-star-kafka-ui,0.08%,282.2MiB / 15.47GiB
2026-07-23T14:10:52,lucky-star-postgres,0.38%,577.9MiB / 15.47GiB
2026-07-23T14:10:52,lucky-star-redis,0.33%,12.82MiB / 15.47GiB
2026-07-23T14:10:52,lucky-star-kafka,2.43%,1.216GiB / 15.47GiB
2026-07-23T14:10:52,lucky-star-mysql,0.46%,592.1MiB / 15.47GiB
2026-07-23T14:10:52,lucky-star-grafana,0.81%,52.75MiB / 15.47GiB
2026-07-23T14:10:52,lucky-star-prometheus,0.29%,67.84MiB / 15.47GiB
2026-07-23T14:10:52,lucky-star-zookeeper,0.09%,134.4MiB / 15.47GiB
2026-07-23T14:11:00,lucky-star-gateway-service,0.47%,486.9MiB / 15.47GiB
2026-07-23T14:11:00,lucky-star-game-service,0.14%,903MiB / 15.47GiB
2026-07-23T14:11:00,lucky-star-member-service,0.95%,701.2MiB / 15.47GiB
2026-07-23T14:11:00,lucky-star-wallet-service,1.10%,813.5MiB / 15.47GiB
2026-07-23T14:11:00,lucky-star-admin-service,1.44%,656.5MiB / 15.47GiB
2026-07-23T14:11:00,lucky-star-rank-service,0.38%,630.8MiB / 15.47GiB
2026-07-23T14:11:00,lucky-star-notification-service,0.38%,343.9MiB / 15.47GiB
2026-07-23T14:11:00,lucky-star-kafka-ui,0.07%,282.4MiB / 15.47GiB
2026-07-23T14:11:00,lucky-star-postgres,0.15%,577.6MiB / 15.47GiB
2026-07-23T14:11:00,lucky-star-redis,0.24%,12.76MiB / 15.47GiB
2026-07-23T14:11:00,lucky-star-kafka,46.53%,1.216GiB / 15.47GiB
2026-07-23T14:11:00,lucky-star-mysql,0.93%,591.6MiB / 15.47GiB
2026-07-23T14:11:00,lucky-star-grafana,0.05%,52.49MiB / 15.47GiB
2026-07-23T14:11:00,lucky-star-prometheus,1.71%,68.14MiB / 15.47GiB
2026-07-23T14:11:00,lucky-star-zookeeper,0.13%,134.6MiB / 15.47GiB
2026-07-23T14:11:07,lucky-star-gateway-service,0.16%,486.4MiB / 15.47GiB
2026-07-23T14:11:07,lucky-star-game-service,0.19%,903.2MiB / 15.47GiB
2026-07-23T14:11:07,lucky-star-member-service,0.38%,701.2MiB / 15.47GiB
2026-07-23T14:11:07,lucky-star-wallet-service,1.18%,815.7MiB / 15.47GiB
2026-07-23T14:11:07,lucky-star-admin-service,0.58%,656.6MiB / 15.47GiB
2026-07-23T14:11:07,lucky-star-rank-service,0.54%,631.1MiB / 15.47GiB
2026-07-23T14:11:07,lucky-star-notification-service,0.83%,343.5MiB / 15.47GiB
2026-07-23T14:11:07,lucky-star-kafka-ui,0.12%,282.2MiB / 15.47GiB
2026-07-23T14:11:07,lucky-star-postgres,0.08%,578.1MiB / 15.47GiB
2026-07-23T14:11:07,lucky-star-redis,0.41%,12.31MiB / 15.47GiB
2026-07-23T14:11:07,lucky-star-kafka,2.76%,1.217GiB / 15.47GiB
2026-07-23T14:11:07,lucky-star-mysql,0.76%,591.4MiB / 15.47GiB
2026-07-23T14:11:07,lucky-star-grafana,0.15%,52.49MiB / 15.47GiB
2026-07-23T14:11:07,lucky-star-prometheus,0.00%,67.89MiB / 15.47GiB
2026-07-23T14:11:07,lucky-star-zookeeper,0.13%,134.7MiB / 15.47GiB
2026-07-23T14:11:14,lucky-star-gateway-service,0.11%,486.8MiB / 15.47GiB
2026-07-23T14:11:14,lucky-star-game-service,0.24%,903.2MiB / 15.47GiB
2026-07-23T14:11:14,lucky-star-member-service,0.87%,701.5MiB / 15.47GiB
2026-07-23T14:11:14,lucky-star-wallet-service,0.89%,814.3MiB / 15.47GiB
2026-07-23T14:11:14,lucky-star-admin-service,0.31%,655.8MiB / 15.47GiB
2026-07-23T14:11:14,lucky-star-rank-service,0.38%,630.4MiB / 15.47GiB
2026-07-23T14:11:14,lucky-star-notification-service,0.54%,343.6MiB / 15.47GiB
2026-07-23T14:11:14,lucky-star-kafka-ui,0.09%,282.2MiB / 15.47GiB
2026-07-23T14:11:14,lucky-star-postgres,0.28%,577.8MiB / 15.47GiB
2026-07-23T14:11:14,lucky-star-redis,0.30%,12.32MiB / 15.47GiB
2026-07-23T14:11:14,lucky-star-kafka,1.90%,1.216GiB / 15.47GiB
2026-07-23T14:11:14,lucky-star-mysql,0.86%,591.6MiB / 15.47GiB
2026-07-23T14:11:14,lucky-star-grafana,0.08%,52.49MiB / 15.47GiB
2026-07-23T14:11:14,lucky-star-prometheus,0.34%,68.26MiB / 15.47GiB
2026-07-23T14:11:14,lucky-star-zookeeper,0.07%,134.9MiB / 15.47GiB
2026-07-23T14:11:21,lucky-star-gateway-service,0.57%,487.4MiB / 15.47GiB
2026-07-23T14:11:21,lucky-star-game-service,0.15%,903.1MiB / 15.47GiB
2026-07-23T14:11:21,lucky-star-member-service,0.23%,701.5MiB / 15.47GiB
2026-07-23T14:11:21,lucky-star-wallet-service,1.74%,814.5MiB / 15.47GiB
2026-07-23T14:11:21,lucky-star-admin-service,0.46%,656.5MiB / 15.47GiB
2026-07-23T14:11:21,lucky-star-rank-service,1.09%,630.6MiB / 15.47GiB
2026-07-23T14:11:21,lucky-star-notification-service,0.33%,344MiB / 15.47GiB
2026-07-23T14:11:21,lucky-star-kafka-ui,0.08%,282.2MiB / 15.47GiB
2026-07-23T14:11:21,lucky-star-postgres,6.87%,578.1MiB / 15.47GiB
2026-07-23T14:11:21,lucky-star-redis,0.45%,12.34MiB / 15.47GiB
2026-07-23T14:11:21,lucky-star-kafka,160.91%,1.303GiB / 15.47GiB
2026-07-23T14:11:21,lucky-star-mysql,0.59%,591.4MiB / 15.47GiB
2026-07-23T14:11:21,lucky-star-grafana,0.08%,52.49MiB / 15.47GiB
2026-07-23T14:11:21,lucky-star-prometheus,0.55%,67.92MiB / 15.47GiB
2026-07-23T14:11:21,lucky-star-zookeeper,0.07%,134.4MiB / 15.47GiB
2026-07-23T14:11:28,lucky-star-gateway-service,0.14%,486.6MiB / 15.47GiB
2026-07-23T14:11:28,lucky-star-game-service,4.67%,903.8MiB / 15.47GiB
2026-07-23T14:11:28,lucky-star-member-service,0.30%,701.2MiB / 15.47GiB
2026-07-23T14:11:28,lucky-star-wallet-service,1.04%,813.5MiB / 15.47GiB
2026-07-23T14:11:28,lucky-star-admin-service,0.51%,656.2MiB / 15.47GiB
2026-07-23T14:11:28,lucky-star-rank-service,4.34%,629.9MiB / 15.47GiB
2026-07-23T14:11:28,lucky-star-notification-service,3.89%,343.1MiB / 15.47GiB
2026-07-23T14:11:28,lucky-star-kafka-ui,0.08%,282.2MiB / 15.47GiB
2026-07-23T14:11:28,lucky-star-postgres,0.27%,577.6MiB / 15.47GiB
2026-07-23T14:11:28,lucky-star-redis,2.73%,12.72MiB / 15.47GiB
2026-07-23T14:11:28,lucky-star-kafka,2.68%,1.216GiB / 15.47GiB
2026-07-23T14:11:28,lucky-star-mysql,4.73%,592.2MiB / 15.47GiB
2026-07-23T14:11:28,lucky-star-grafana,0.07%,52.49MiB / 15.47GiB
2026-07-23T14:11:28,lucky-star-prometheus,0.34%,67.16MiB / 15.47GiB
2026-07-23T14:11:28,lucky-star-zookeeper,0.07%,134.5MiB / 15.47GiB
2026-07-23T14:11:36,lucky-star-gateway-service,0.51%,486.9MiB / 15.47GiB
2026-07-23T14:11:36,lucky-star-game-service,0.11%,903.1MiB / 15.47GiB
2026-07-23T14:11:36,lucky-star-member-service,0.19%,701.7MiB / 15.47GiB
2026-07-23T14:11:36,lucky-star-wallet-service,1.85%,814.5MiB / 15.47GiB
2026-07-23T14:11:36,lucky-star-admin-service,0.27%,656.1MiB / 15.47GiB
2026-07-23T14:11:36,lucky-star-rank-service,0.33%,630.5MiB / 15.47GiB
2026-07-23T14:11:36,lucky-star-notification-service,0.32%,343.4MiB / 15.47GiB
2026-07-23T14:11:36,lucky-star-kafka-ui,0.07%,282.2MiB / 15.47GiB
2026-07-23T14:11:36,lucky-star-postgres,0.12%,578.2MiB / 15.47GiB
2026-07-23T14:11:36,lucky-star-redis,0.25%,12.33MiB / 15.47GiB
2026-07-23T14:11:36,lucky-star-kafka,1.74%,1.216GiB / 15.47GiB
2026-07-23T14:11:36,lucky-star-mysql,0.48%,591.6MiB / 15.47GiB
2026-07-23T14:11:36,lucky-star-grafana,0.03%,52.49MiB / 15.47GiB
2026-07-23T14:11:36,lucky-star-prometheus,0.78%,68.08MiB / 15.47GiB
2026-07-23T14:11:36,lucky-star-zookeeper,0.07%,135MiB / 15.47GiB
2026-07-23T14:11:43,lucky-star-gateway-service,0.14%,486.6MiB / 15.47GiB
2026-07-23T14:11:43,lucky-star-game-service,0.74%,903MiB / 15.47GiB
2026-07-23T14:11:43,lucky-star-member-service,0.28%,701.1MiB / 15.47GiB
2026-07-23T14:11:43,lucky-star-wallet-service,1.08%,814.2MiB / 15.47GiB
2026-07-23T14:11:43,lucky-star-admin-service,3.07%,656.3MiB / 15.47GiB
2026-07-23T14:11:43,lucky-star-rank-service,0.53%,629.9MiB / 15.47GiB
2026-07-23T14:11:43,lucky-star-notification-service,0.92%,343.1MiB / 15.47GiB
2026-07-23T14:11:43,lucky-star-kafka-ui,0.09%,282.2MiB / 15.47GiB
2026-07-23T14:11:43,lucky-star-postgres,0.41%,577.9MiB / 15.47GiB
2026-07-23T14:11:43,lucky-star-redis,0.33%,12.58MiB / 15.47GiB
2026-07-23T14:11:43,lucky-star-kafka,31.20%,1.247GiB / 15.47GiB
2026-07-23T14:11:43,lucky-star-mysql,0.55%,591.8MiB / 15.47GiB
2026-07-23T14:11:43,lucky-star-grafana,0.09%,52.49MiB / 15.47GiB
2026-07-23T14:11:43,lucky-star-prometheus,1.44%,68.72MiB / 15.47GiB
2026-07-23T14:11:43,lucky-star-zookeeper,3.14%,135.7MiB / 15.47GiB
2026-07-23T14:11:50,lucky-star-gateway-service,0.59%,487.2MiB / 15.47GiB
2026-07-23T14:11:50,lucky-star-game-service,0.46%,903.6MiB / 15.47GiB
2026-07-23T14:11:50,lucky-star-member-service,0.36%,701MiB / 15.47GiB
2026-07-23T14:11:50,lucky-star-wallet-service,1.46%,814.8MiB / 15.47GiB
2026-07-23T14:11:50,lucky-star-admin-service,2.60%,655.7MiB / 15.47GiB
2026-07-23T14:11:50,lucky-star-rank-service,0.79%,631.3MiB / 15.47GiB
2026-07-23T14:11:50,lucky-star-notification-service,0.83%,343MiB / 15.47GiB
2026-07-23T14:11:50,lucky-star-kafka-ui,0.13%,282.2MiB / 15.47GiB
2026-07-23T14:11:50,lucky-star-postgres,0.30%,577.9MiB / 15.47GiB
2026-07-23T14:11:50,lucky-star-redis,0.58%,12.11MiB / 15.47GiB
2026-07-23T14:11:50,lucky-star-kafka,3.42%,1.216GiB / 15.47GiB
2026-07-23T14:11:50,lucky-star-mysql,0.74%,591.9MiB / 15.47GiB
2026-07-23T14:11:50,lucky-star-grafana,0.09%,52.49MiB / 15.47GiB
2026-07-23T14:11:50,lucky-star-prometheus,1.02%,68.21MiB / 15.47GiB
2026-07-23T14:11:50,lucky-star-zookeeper,0.12%,134.4MiB / 15.47GiB
2026-07-23T14:11:57,lucky-star-gateway-service,0.19%,486.5MiB / 15.47GiB
2026-07-23T14:11:57,lucky-star-game-service,0.51%,903.4MiB / 15.47GiB
2026-07-23T14:11:57,lucky-star-member-service,0.31%,701.5MiB / 15.47GiB
2026-07-23T14:11:57,lucky-star-wallet-service,1.61%,814.3MiB / 15.47GiB
2026-07-23T14:11:57,lucky-star-admin-service,0.58%,656MiB / 15.47GiB
2026-07-23T14:11:57,lucky-star-rank-service,0.64%,630.6MiB / 15.47GiB
2026-07-23T14:11:57,lucky-star-notification-service,0.93%,343.8MiB / 15.47GiB
2026-07-23T14:11:57,lucky-star-kafka-ui,0.13%,282.7MiB / 15.47GiB
2026-07-23T14:11:57,lucky-star-postgres,0.28%,578.1MiB / 15.47GiB
2026-07-23T14:11:57,lucky-star-redis,0.56%,12.32MiB / 15.47GiB
2026-07-23T14:11:57,lucky-star-kafka,23.50%,1.216GiB / 15.47GiB
2026-07-23T14:11:57,lucky-star-mysql,0.74%,591.4MiB / 15.47GiB
2026-07-23T14:11:57,lucky-star-grafana,0.12%,52.74MiB / 15.47GiB
2026-07-23T14:11:57,lucky-star-prometheus,0.28%,68.14MiB / 15.47GiB
2026-07-23T14:11:57,lucky-star-zookeeper,0.15%,134.6MiB / 15.47GiB
2026-07-23T14:12:04,lucky-star-gateway-service,0.19%,486.5MiB / 15.47GiB
2026-07-23T14:12:04,lucky-star-game-service,0.58%,903.2MiB / 15.47GiB
2026-07-23T14:12:04,lucky-star-member-service,1.64%,701.8MiB / 15.47GiB
2026-07-23T14:12:04,lucky-star-wallet-service,2.86%,815.1MiB / 15.47GiB
2026-07-23T14:12:04,lucky-star-admin-service,1.56%,657MiB / 15.47GiB
2026-07-23T14:12:04,lucky-star-rank-service,0.60%,629.6MiB / 15.47GiB
2026-07-23T14:12:04,lucky-star-notification-service,0.54%,343.1MiB / 15.47GiB
2026-07-23T14:12:04,lucky-star-kafka-ui,0.15%,282.2MiB / 15.47GiB
2026-07-23T14:12:04,lucky-star-postgres,0.41%,577.8MiB / 15.47GiB
2026-07-23T14:12:04,lucky-star-redis,0.50%,12.33MiB / 15.47GiB
2026-07-23T14:12:04,lucky-star-kafka,3.16%,1.217GiB / 15.47GiB
2026-07-23T14:12:04,lucky-star-mysql,2.53%,591.6MiB / 15.47GiB
2026-07-23T14:12:04,lucky-star-grafana,0.08%,52.49MiB / 15.47GiB
2026-07-23T14:12:04,lucky-star-prometheus,0.85%,67.69MiB / 15.47GiB
2026-07-23T14:12:04,lucky-star-zookeeper,0.14%,135MiB / 15.47GiB
2026-07-23T14:12:12,lucky-star-gateway-service,0.14%,486.7MiB / 15.47GiB
